PERSON_ID,GENDER,AGE,JOB TYPE
PERSON_0000000732,male,20,job_type4
PERSON_0000000733,female,40,job_type4
PERSON_0000000734,male,30,job_type4
PERSON_0000000735,male,60,non_salaried
PERSON_0000000736,male,20,salaried
PERSON_0000000737,male,30,non_salaried
PERSON_0000000738,male,30,job_type5
PERSON_0000000739,female,20,salaried
PERSON_0000000740,male,20,non_salaried
PERSON_0000000741,female,30,job_type4
PERSON_0000000742,male,40,salaried
PERSON_0000000743,female,20,job_type5
PERSON_0000000744,male,40,salaried
PERSON_0000000745,female,30,job_type5
PERSON_0000000746,female,60,job_type3
PERSON_0000000747,male,20,salaried
PERSON_0000000748,male,30,job_type5
PERSON_0000000749,female,20,job_type3
PERSON_0000000750,female,40,job_type5
PERSON_0000000751,female,30,job_type3
PERSON_0000000752,female,20,job_type3
PERSON_0000000753,male,30,job_type5
PERSON_0000000754,male,20,salaried
PERSON_0000000755,male,30,job_type3
PERSON_0000000756,female,30,job_type4
PERSON_0000000757,female,60,job_type3
PERSON_0000000758,male,30,non_salaried
PERSON_0000000759,male,20,job_type4
PERSON_0000000760,female,20,job_type4
PERSON_0000000761,male,30,job_type3
PERSON_0000000762,male,30,job_type3
PERSON_0000000763,male,60,job_type5
PERSON_0000000764,male,30,non_salaried
PERSON_0000000765,female,60,job_type5
PERSON_0000000766,male,20,job_type5
PERSON_0000000767,male,20,job_type3
PERSON_0000000768,male,20,job_type5
PERSON_0000000769,female,30,non_salaried
PERSON_0000000770,female,60,salaried
PERSON_0000000771,male,60,non_salaried
PERSON_0000000772,male,30,job_type3
PERSON_0000000773,female,60,salaried
PERSON_0000000774,female,60,job_type3
PERSON_0000000775,female,20,job_type5
PERSON_0000000776,female,40,non_salaried
PERSON_0000000777,male,20,job_type3
PERSON_0000000778,male,30,job_type3
PERSON_0000000779,male,20,job_type3
PERSON_0000000780,female,30,job_type4
PERSON_0000000781,male,30,non_salaried
PERSON_0000000782,male,30,job_type5
PERSON_0000000783,male,40,job_type3
PERSON_0000000784,male,20,salaried
PERSON_0000000785,male,40,job_type4
PERSON_0000000786,male,40,salaried
PERSON_0000000787,male,30,job_type5
PERSON_0000000788,male,40,job_type4
PERSON_0000000789,female,40,salaried
PERSON_0000000790,male,20,job_type5
PERSON_0000000791,male,60,non_salaried
PERSON_0000000792,male,60,job_type4
PERSON_0000000793,female,40,job_type5
PERSON_0000000794,male,40,salaried
PERSON_0000000795,female,20,job_type5
PERSON_0000000796,male,40,salaried
PERSON_0000000797,female,30,job_type4
PERSON_0000000798,male,60,salaried
PERSON_0000000799,male,60,job_type3
PERSON_0000000800,male,40,non_salaried
PERSON_0000000801,male,60,non_salaried
PERSON_0000000802,female,20,job_type3
PERSON_0000000803,female,20,non_salaried
PERSON_0000000804,male,20,non_salaried
PERSON_0000000805,male,40,salaried
PERSON_0000000806,female,60,non_salaried
PERSON_0000000807,female,60,job_type4
PERSON_0000000808,female,20,job_type5
PERSON_0000000809,female,30,salaried
PERSON_0000000810,female,30,job_type4
PERSON_0000000811,female,60,job_type3
PERSON_0000000812,female,30,job_type4
PERSON_0000000813,female,30,salaried
PERSON_0000000814,male,30,job_type3
PERSON_0000000815,female,40,job_type4
PERSON_0000000816,female,60,job_type3
PERSON_0000000817,female,30,salaried
PERSON_0000000818,male,30,job_type3
PERSON_0000000819,male,60,job_type5
PERSON_0000000820,female,30,non_salaried
PERSON_0000000821,female,60,job_type4
PERSON_0000000822,male,30,job_type4
PERSON_0000000823,male,30,job_type4
PERSON_0000000824,female,30,non_salaried
PERSON_0000000825,male,40,job_type5
PERSON_0000000826,female,30,job_type4
PERSON_0000000827,male,60,salaried
PERSON_0000000828,male,40,job_type3
PERSON_0000000829,male,60,salaried
PERSON_0000000830,male,60,non_salaried
PERSON_0000000831,male,20,job_type4
PERSON_0000000832,female,30,non_salaried
PERSON_0000000833,male,40,job_type4
PERSON_0000000834,female,20,non_salaried
PERSON_0000000835,male,20,job_type3
PERSON_0000000836,female,60,job_type5
PERSON_0000000837,female,30,non_salaried
PERSON_0000000838,male,40,job_type3
PERSON_0000000839,female,40,non_salaried
PERSON_0000000840,male,30,job_type5
PERSON_0000000841,male,40,job_type5
PERSON_0000000842,female,30,non_salaried
PERSON_0000000843,female,20,non_salaried
PERSON_0000000844,male,30,job_type4
PERSON_0000000845,female,60,non_salaried
PERSON_0000000846,female,20,non_salaried
PERSON_0000000847,male,40,salaried
PERSON_0000000848,male,30,salaried
PERSON_0000000849,male,30,job_type4
PERSON_0000000850,female,20,job_type4
PERSON_0000000851,male,60,non_salaried
PERSON_0000000852,male,40,job_type4
PERSON_0000000853,female,40,non_salaried
PERSON_0000000854,male,20,job_type3
PERSON_0000000855,female,30,non_salaried
PERSON_0000000856,female,20,salaried
PERSON_0000000857,female,30,job_type3
PERSON_0000000858,male,20,job_type5
PERSON_0000000859,female,30,job_type3
PERSON_0000000860,female,30,job_type5
PERSON_0000000861,male,20,job_type3
PERSON_0000000862,male,30,non_salaried
PERSON_0000000863,male,40,job_type5
PERSON_0000000864,female,60,salaried
PERSON_0000000865,female,40,job_type3
PERSON_0000000866,female,30,job_type3
PERSON_0000000867,female,60,salaried
PERSON_0000000868,male,20,job_type5
PERSON_0000000869,male,20,job_type4
PERSON_0000000870,male,40,job_type3
PERSON_0000000871,female,40,job_type4
PERSON_0000000872,male,40,job_type3
PERSON_0000000873,female,40,non_salaried
PERSON_0000000874,male,60,job_type4
PERSON_0000000875,male,30,job_type4
PERSON_0000000876,male,30,non_salaried
PERSON_0000000877,female,40,job_type3
PERSON_0000000878,male,20,job_type4
PERSON_0000000879,female,60,job_type5
PERSON_0000000880,male,40,salaried
PERSON_0000000881,male,30,job_type4
PERSON_0000000882,male,30,salaried
PERSON_0000000883,male,30,job_type3
PERSON_0000000884,male,20,job_type4
PERSON_0000000885,female,30,job_type5
PERSON_0000000886,male,60,non_salaried
PERSON_0000000887,female,30,job_type4
PERSON_0000000888,male,60,job_type4
PERSON_0000000889,male,40,salaried
PERSON_0000000890,female,20,job_type4
PERSON_0000000891,female,60,non_salaried
PERSON_0000000892,female,40,salaried
PERSON_0000000893,female,30,job_type3
PERSON_0000000894,female,30,job_type3
PERSON_0000000895,male,60,job_type3
PERSON_0000000896,female,40,job_type4
PERSON_0000000897,male,60,job_type5
PERSON_0000000898,male,60,job_type3
PERSON_0000000899,male,40,job_type5
PERSON_0000000900,male,20,non_salaried
PERSON_0000000901,female,20,job_type3
PERSON_0000000902,male,40,salaried
PERSON_0000000903,male,60,non_salaried
PERSON_0000000904,male,20,job_type3
PERSON_0000000905,male,20,job_type3
PERSON_0000000906,female,20,job_type5
PERSON_0000000907,female,60,salaried
PERSON_0000000908,female,30,job_type5
PERSON_0000000909,male,60,job_type3
PERSON_0000000910,female,40,non_salaried
PERSON_0000000911,male,30,job_type5
PERSON_0000000912,male,40,salaried
PERSON_0000000913,male,30,non_salaried
PERSON_0000000914,female,40,job_type4
PERSON_0000000915,male,40,job_type4
PERSON_0000000916,male,20,non_salaried
PERSON_0000000917,female,60,salaried
PERSON_0000000918,male,40,salaried
PERSON_0000000919,female,60,salaried
PERSON_0000000920,female,30,salaried
PERSON_0000000921,female,60,non_salaried
PERSON_0000000922,male,30,job_type3
PERSON_0000000923,female,60,job_type3
PERSON_0000000924,female,30,salaried
PERSON_0000000925,female,20,job_type4
PERSON_0000000926,male,20,salaried
PERSON_0000000927,female,40,job_type4
PERSON_0000000928,male,20,job_type3
PERSON_0000000929,male,60,salaried
PERSON_0000000930,male,30,job_type5
PERSON_0000000931,female,20,job_type5
PERSON_0000000932,male,40,job_type3
PERSON_0000000933,female,40,job_type3
PERSON_0000000934,male,40,job_type4
PERSON_0000000935,male,60,job_type5
PERSON_0000000936,male,60,job_type3
PERSON_0000000937,male,40,non_salaried
PERSON_0000000938,male,30,non_salaried
PERSON_0000000939,female,40,job_type4
PERSON_0000000940,female,30,salaried
PERSON_0000000941,male,40,job_type4
PERSON_0000000942,male,60,job_type5
PERSON_0000000943,male,30,job_type3
PERSON_0000000944,male,40,job_type4
PERSON_0000000945,male,60,job_type5
PERSON_0000000946,male,60,non_salaried
PERSON_0000000947,male,60,job_type4
PERSON_0000000948,female,60,non_salaried
PERSON_0000000949,male,40,job_type4
PERSON_0000000950,male,60,non_salaried
PERSON_0000000951,female,60,salaried
PERSON_0000000952,male,30,job_type3
PERSON_0000000953,male,60,non_salaried
PERSON_0000000954,female,40,non_salaried
PERSON_0000000955,female,40,job_type3
PERSON_0000000956,female,20,job_type3
PERSON_0000000957,male,60,non_salaried
PERSON_0000000958,male,20,job_type5
PERSON_0000000959,male,60,salaried
PERSON_0000000960,male,60,job_type4
PERSON_0000000961,male,60,job_type3
PERSON_0000000962,female,60,salaried
PERSON_0000000963,female,60,job_type5
PERSON_0000000964,male,30,job_type5
PERSON_0000000965,female,30,job_type3
PERSON_0000000966,male,60,job_type4
PERSON_0000000967,female,60,non_salaried
PERSON_0000000968,female,60,job_type5
PERSON_0000000969,female,40,job_type5
PERSON_0000000970,male,20,salaried
PERSON_0000000971,male,30,job_type5
PERSON_0000000972,male,20,job_type4
PERSON_0000000973,female,30,job_type4
PERSON_0000000974,female,60,job_type4
PERSON_0000000975,male,30,job_type5
PERSON_0000000976,female,60,job_type3
PERSON_0000000977,female,30,non_salaried
PERSON_0000000978,male,60,job_type4
PERSON_0000000979,male,30,job_type5
PERSON_0000000980,male,60,job_type3
PERSON_0000000981,male,20,salaried
PERSON_0000000982,male,60,salaried
PERSON_0000000983,male,60,job_type4
PERSON_0000000984,female,40,job_type4
PERSON_0000000985,female,60,job_type5
PERSON_0000000986,female,60,job_type5
PERSON_0000000987,male,60,job_type4
PERSON_0000000988,male,60,salaried
PERSON_0000000989,male,20,non_salaried
PERSON_0000000990,male,40,job_type3
PERSON_0000000991,male,60,salaried
PERSON_0000000992,male,20,job_type3
PERSON_0000000993,female,40,non_salaried
PERSON_0000000994,female,60,job_type4
PERSON_0000000995,female,30,job_type3
PERSON_0000000996,male,20,salaried
PERSON_0000000997,male,30,job_type4
PERSON_0000000998,female,30,job_type4
PERSON_0000000999,male,40,non_salaried
PERSON_0000001000,female,60,job_type3
PERSON_0000001001,male,60,salaried
PERSON_0000001002,male,30,non_salaried
PERSON_0000001003,female,30,non_salaried
PERSON_0000001004,male,30,job_type4
PERSON_0000001005,male,30,job_type3
PERSON_0000001006,male,60,job_type3
PERSON_0000001007,male,20,job_type4
PERSON_0000001008,male,40,salaried
PERSON_0000001009,male,30,salaried
PERSON_0000001010,female,40,job_type4
PERSON_0000001011,female,60,non_salaried
PERSON_0000001012,male,20,job_type3
PERSON_0000001013,male,30,job_type4
PERSON_0000001014,male,30,job_type5
PERSON_0000001015,male,30,job_type4
PERSON_0000001016,female,30,job_type4
PERSON_0000001017,male,20,job_type3
PERSON_0000001018,male,30,job_type4
PERSON_0000001019,male,20,non_salaried
PERSON_0000001020,male,40,job_type4
PERSON_0000001021,male,60,job_type5
PERSON_0000001022,female,20,salaried
PERSON_0000001023,male,60,job_type4
PERSON_0000001024,female,30,non_salaried
PERSON_0000001025,male,60,job_type4
PERSON_0000001026,male,60,job_type4
PERSON_0000001027,female,30,non_salaried
PERSON_0000001028,male,40,salaried
PERSON_0000001029,male,60,non_salaried
PERSON_0000001030,male,40,salaried
PERSON_0000001031,female,30,job_type5
PERSON_0000001032,male,20,job_type5
PERSON_0000001033,female,20,job_type5
PERSON_0000001034,male,30,salaried
PERSON_0000001035,female,40,job_type5
PERSON_0000001036,male,60,job_type4
PERSON_0000001037,female,60,job_type3
PERSON_0000001038,male,60,salaried
PERSON_0000001039,male,20,job_type5
PERSON_0000001040,female,60,job_type3
PERSON_0000001041,male,20,job_type3
PERSON_0000001042,male,20,job_type4
PERSON_0000001043,female,20,job_type3
PERSON_0000001044,female,60,job_type5
PERSON_0000001045,female,30,job_type3
PERSON_0000001046,female,60,job_type4
PERSON_0000001047,male,20,salaried
PERSON_0000001048,male,30,salaried
PERSON_0000001049,male,30,non_salaried
PERSON_0000001050,male,40,job_type3
PERSON_0000001051,male,20,salaried
PERSON_0000001052,male,30,non_salaried
PERSON_0000001053,female,30,non_salaried
PERSON_0000001054,male,40,job_type4
PERSON_0000001055,male,40,job_type4
PERSON_0000001056,female,40,job_type5
PERSON_0000001057,male,30,non_salaried
PERSON_0000001058,female,40,job_type5
PERSON_0000001059,female,60,job_type3
PERSON_0000001060,female,60,salaried
PERSON_0000001061,female,20,job_type3
PERSON_0000001062,female,20,job_type4
PERSON_0000001063,male,40,job_type5
PERSON_0000001064,female,40,job_type3
PERSON_0000001065,female,40,salaried
PERSON_0000001066,male,20,job_type4
PERSON_0000001067,male,60,job_type3
PERSON_0000001068,male,60,job_type3
PERSON_0000001069,male,60,job_type5
PERSON_0000001070,male,30,job_type4
PERSON_0000001071,male,20,job_type5
PERSON_0000001072,male,60,job_type3
PERSON_0000001073,female,40,job_type5
PERSON_0000001074,male,30,job_type4
PERSON_0000001075,female,30,job_type3
PERSON_0000001076,female,20,job_type3
PERSON_0000001077,male,40,job_type4
PERSON_0000001078,female,40,job_type4
PERSON_0000001079,female,60,job_type3
PERSON_0000001080,female,30,non_salaried
PERSON_0000001081,male,20,job_type3
PERSON_0000001082,female,30,job_type3
PERSON_0000001083,male,60,salaried
PERSON_0000001084,female,60,salaried
PERSON_0000001085,female,30,non_salaried
PERSON_0000001086,female,60,job_type4
PERSON_0000001087,female,20,job_type5
PERSON_0000001088,male,30,job_type4
PERSON_0000001089,male,30,job_type5
PERSON_0000001090,male,40,non_salaried
PERSON_0000001091,female,30,job_type4
PERSON_0000001092,female,60,job_type5
PERSON_0000001093,female,20,non_salaried
PERSON_0000001094,male,20,job_type4
PERSON_0000001095,female,40,job_type4
PERSON_0000001096,male,40,job_type4
PERSON_0000001097,male,20,job_type5
PERSON_0000001098,female,60,non_salaried
PERSON_0000001099,male,30,salaried
PERSON_0000001100,male,60,job_type4
PERSON_0000001101,female,60,job_type5
PERSON_0000001102,male,40,job_type3
PERSON_0000001103,male,30,job_type5
PERSON_0000001104,male,60,salaried
PERSON_0000001105,male,60,job_type5
PERSON_0000001106,male,60,salaried
PERSON_0000001107,male,60,job_type3
PERSON_0000001108,female,40,job_type3
PERSON_0000001109,female,60,job_type5
PERSON_0000001110,male,20,non_salaried
PERSON_0000001111,male,30,salaried
PERSON_0000001112,female,30,job_type4
PERSON_0000001113,female,60,job_type4
PERSON_0000001114,female,20,salaried
PERSON_0000001115,female,20,job_type4
PERSON_0000001116,male,40,job_type5
PERSON_0000001117,male,60,job_type5
PERSON_0000001118,male,40,job_type5
PERSON_0000001119,female,60,job_type5
PERSON_0000001120,female,40,salaried
PERSON_0000001121,male,60,non_salaried
PERSON_0000001122,female,60,salaried
PERSON_0000001123,male,20,job_type4
PERSON_0000001124,female,20,job_type4
PERSON_0000001125,female,20,job_type3
PERSON_0000001126,male,60,non_salaried
PERSON_0000001127,female,40,job_type3
PERSON_0000001128,male,20,job_type4
PERSON_0000001129,male,60,job_type3
PERSON_0000001130,male,40,job_type4
PERSON_0000001131,male,30,job_type4
PERSON_0000001132,male,60,job_type3
PERSON_0000001133,male,60,salaried
PERSON_0000001134,female,20,non_salaried
PERSON_0000001135,male,30,salaried
PERSON_0000001136,male,60,job_type4
PERSON_0000001137,female,30,job_type3
PERSON_0000001138,male,30,non_salaried
PERSON_0000001139,female,60,job_type4
PERSON_0000001140,male,40,job_type4
PERSON_0000001141,male,40,non_salaried
PERSON_0000001142,female,40,job_type3
PERSON_0000001143,male,40,job_type4
PERSON_0000001144,male,20,salaried
PERSON_0000001145,female,60,non_salaried
PERSON_0000001146,female,20,job_type3
PERSON_0000001147,female,20,job_type4
PERSON_0000001148,male,60,job_type4
PERSON_0000001149,male,40,job_type4
PERSON_0000001150,male,60,job_type4
PERSON_0000001151,female,40,job_type4
PERSON_0000001152,female,40,job_type4
PERSON_0000001153,male,60,job_type5
PERSON_0000001154,male,60,non_salaried
PERSON_0000001155,male,30,salaried
PERSON_0000001156,male,40,non_salaried
PERSON_0000001157,male,40,job_type4
PERSON_0000001158,male,30,job_type5
PERSON_0000001159,male,40,job_type4
PERSON_0000001160,male,30,non_salaried
PERSON_0000001161,female,60,job_type3
PERSON_0000001162,male,20,job_type4
PERSON_0000001163,female,20,salaried
PERSON_0000001164,male,40,job_type5
PERSON_0000001165,female,60,non_salaried
PERSON_0000001166,male,60,non_salaried
PERSON_0000001167,male,30,job_type4
PERSON_0000001168,female,20,job_type5
PERSON_0000001169,male,30,non_salaried
PERSON_0000001170,male,60,job_type5
PERSON_0000001171,male,40,job_type3
PERSON_0000001172,female,60,job_type5
PERSON_0000001173,male,40,job_type3
PERSON_0000001174,male,60,job_type3
PERSON_0000001175,male,20,job_type5
PERSON_0000001176,male,20,non_salaried
PERSON_0000001177,male,30,salaried
PERSON_0000001178,male,20,job_type5
PERSON_0000001179,male,60,job_type3
PERSON_0000001180,female,30,salaried
PERSON_0000001181,female,60,non_salaried
PERSON_0000001182,female,30,job_type4
PERSON_0000001183,male,60,salaried
PERSON_0000001184,male,20,job_type3
PERSON_0000001185,male,20,job_type5
PERSON_0000001186,female,30,job_type4
PERSON_0000001187,female,30,non_salaried
PERSON_0000001188,male,60,job_type5
PERSON_0000001189,female,30,job_type5
PERSON_0000001190,male,40,non_salaried
PERSON_0000001191,male,20,non_salaried
PERSON_0000001192,female,30,job_type4
PERSON_0000001193,female,30,job_type3
PERSON_0000001194,male,40,job_type4
PERSON_0000001195,male,30,job_type5
PERSON_0000001196,male,20,job_type5
PERSON_0000001197,male,60,job_type3
PERSON_0000001198,female,30,job_type5
PERSON_0000001199,male,20,salaried
PERSON_0000001200,male,30,salaried
PERSON_0000001201,male,60,job_type4
PERSON_0000001202,male,30,job_type5
PERSON_0000001203,male,40,salaried
PERSON_0000001204,female,60,salaried
PERSON_0000001205,male,60,job_type5
PERSON_0000001206,male,30,non_salaried
PERSON_0000001207,female,60,job_type5
PERSON_0000001208,male,60,salaried
